@relation seismic-bumps-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {1,0}

@data
1.732051,-1.732051,933.575385,973.412554,933.575385,45.033321,-46.765372,0,931.843334,0,0
3.464102,694.552374,1650.64442,1586.55854,957.824097,-439.940905,-945.699741,691.088272,957.824097,-692.820323,0
3.464102,348.142212,1818.653348,1730.318757,1472.243186,-195.721741,-497.098582,344.678111,1472.243186,-346.410162,0
1.732051,3465.833666,1186.454803,1189.918905,-2277.646812,-3436.388802,-3491.814428,3464.101615,-2279.378863,-3464.101615,0
3.464102,867.757455,1816.921297,1728.586706,950.895893,-704.944679,-1027.106129,864.293353,950.895893,-866.025404,0
1.732051,6929.935281,1706.070045,1635.055962,-5222.133185,-6948.98784,-6907.418621,6928.20323,-5223.865236,-6928.20323,0
1.732051,1733.782858,1622.931607,1562.309828,-109.119201,-1733.782858,-1730.318757,1732.050808,-110.851252,-1732.050808,0
0,0,997.661265,1037.498434,999.393316,-65.817931,65.817931,3.464102,999.393316,0,0
1.732051,349.874263,1051.35484,1084.263806,706.676729,-379.319127,-311.769145,348.142212,708.40878,-346.410162,0
0,0,1416.817561,1399.497053,1418.549611,-5.196152,5.196152,3.464102,1418.549611,0,0
0,6931.667332,1155.277889,1174.330448,-5771.193291,-7014.805771,-6839.868639,6931.667332,-5771.193291,-6928.20323,0
1.732051,523.079344,1034.034332,1068.675348,516.151141,-597.557529,-439.940905,521.347293,517.883191,-519.615242,0
1.732051,1215.899667,1496.491898,1468.779085,285.788383,-1179.5266,-1243.61248,1214.167616,287.520434,-1212.435565,0
0,6931.667332,1926.040498,1839.437958,-5000.430681,-6948.98784,-6905.68657,6931.667332,-5000.430681,-6928.20323,0
1.732051,349.874263,1370.052189,966.484351,1025.374078,-138.564065,-552.524208,348.142212,1028.83818,-346.410162,1
0,34642.748202,517.883191,576.772919,-34121.400909,-34739.743047,-34540.557205,34644.480253,-34121.400909,-34641.016151,0
0,5199.616524,1266.12914,1158.74199,-3928.291232,-5180.563965,-5210.008829,5199.616524,-3928.291232,-5196.152423,0
0,0,803.671575,878.149759,805.403626,-136.832014,136.832014,3.464102,805.403626,0,0
0,0,1096.388161,1129.297127,1098.120212,-20.78461,20.78461,3.464102,1098.120212,0,0
0,0,1487.831644,1470.511136,1489.563695,15.588457,-15.588457,3.464102,1489.563695,0,0
0,0,1520.740609,1503.420101,1522.47266,5.196152,-5.196152,3.464102,1522.47266,0,0
0,0,2227.417339,2113.101985,2229.149389,154.152522,-154.152522,3.464102,2229.149389,0,0
0,0,1775.352078,1719.926452,1777.084129,121.243557,-121.243557,3.464102,1777.084129,0,0
1.732051,1562.309828,1820.385399,1764.959773,263.271723,-1318.090665,-1797.868738,1558.845727,265.003774,-1558.845727,0
0,0,1846.366161,1787.476433,1848.098212,3.464102,-3.464102,1.732051,1848.098212,0,0
0,0,1157.009939,1189.918905,1158.74199,-110.851252,110.851252,1.732051,1158.74199,0,0
0,0,1196.847108,1221.095819,1198.579159,0,0,1.732051,1198.579159,0,0
0,0,1870.614872,1815.189246,1872.346923,31.176915,-31.176915,1.732051,1872.346923,0,0
1.732051,523.079344,1924.308447,1856.758466,1406.425256,-202.649944,-834.848489,519.615242,1408.157307,-519.615242,0
0,0,1638.520064,1605.611099,1640.252115,90.066642,-90.066642,1.732051,1640.252115,0,0
1.732051,6242.31111,1378.712443,1378.712443,-3815.707929,-6041.393217,-5386.678012,5196.152423,-4853.206363,-5196.152423,0
0,0,2152.939154,2054.212258,2154.671205,251.147367,-251.147367,1.732051,2154.671205,0,0
1.732051,869.489505,1370.052189,1371.78424,505.758836,-831.384388,-898.934369,866.025404,507.490887,-866.025404,0
1.732051,4683.465384,1316.358614,1325.018868,-2146.010951,-4503.3321,-3633.842594,3464.101615,-3356.714465,-3464.101615,0
1.732051,4163.850141,1787.476433,1735.514909,-1674.893131,-3968.1284,-3649.431052,3464.101615,-2365.981403,-3464.101615,1
0,51963.256278,1501.68805,1484.367542,-50458.104126,-51897.438347,-52023.878056,51963.256278,-50458.104126,-51961.524227,0
1.732051,-1.732051,1124.100974,708.40878,1124.100974,749.978,-751.71005,0,1125.833025,0,0
0,0,1009.785621,654.715205,1011.517672,495.366531,-495.366531,1.732051,1013.249722,0,0
1.732051,-1.732051,878.149759,590.629325,878.149759,445.137058,-446.869108,0,879.88181,0,0
0,0,831.384388,905.862572,833.116438,-43.30127,43.30127,1.732051,833.116438,0,0
0,0,843.508743,916.254877,845.240794,32.908965,-32.908965,1.732051,845.240794,0,0
0,0,881.613861,950.895893,883.345912,-12.124356,12.124356,1.732051,883.345912,0,0
0,3467.565717,1335.411173,1349.267579,-2126.958392,-3214.686299,-3711.784881,3465.833666,-2126.958392,-3464.101615,0
0,0,1742.443112,1707.802096,1744.175163,93.530744,-93.530744,1.732051,1744.175163,0,0
0,0,1707.802096,1676.625182,1709.534147,244.219164,-244.219164,1.732051,1709.534147,0,0
1.732051,7285.005697,2353.857047,2248.201948,-1108.512517,-7127.389073,-3606.129781,3464.101615,-4917.292243,-3464.101615,1
0,69283.764354,2296.699371,2192.776322,-66983.600881,-69025.688783,-69536.643771,69283.764354,-66983.600881,-69282.032303,0
1.732051,-1.732051,1797.868738,1829.045653,1797.868738,60.621778,-62.353829,1.732051,1797.868738,0,0
0,0,833.116438,656.447256,834.848489,344.678111,-344.678111,3.464102,836.58054,0,0
1.732051,-1.732051,1207.239413,1186.454803,1207.239413,91.798693,-93.530744,1.732051,1208.971464,0,0
1.732051,349.874263,1134.493279,1129.297127,789.815168,-278.86018,-413.960143,346.410162,793.27927,-346.410162,0
1.732051,349.874263,1021.909976,1034.034332,677.231866,-310.037095,-382.783228,346.410162,680.695967,-346.410162,0
1.732051,-1.732051,963.020249,982.072808,963.020249,-41.569219,39.837169,1.732051,964.7523,0,0
1.732051,-1.732051,800.207473,845.240794,800.207473,-12.124356,10.392305,1.732051,801.939524,0,0
1.732051,-1.732051,931.843334,956.092046,931.843334,41.569219,-43.30127,1.732051,933.575385,0,0
0,0,843.508743,883.345912,845.240794,-10.392305,10.392305,3.464102,846.972845,0,0
0,0,625.270342,699.748526,627.002392,-39.837169,39.837169,3.464102,628.734443,0,0
0,0,306.572993,358.534517,308.305044,-45.033321,45.033321,3.464102,310.037095,0,0
0,0,116.047404,244.219164,117.779455,-81.406388,81.406388,3.464102,119.511506,0,0
0,0,363.73067,393.175533,365.46272,-90.066642,90.066642,3.464102,367.194771,0,0
0,0,180.133284,282.324282,181.865335,-112.583302,112.583302,3.464102,183.597386,0,0
0,5199.616524,176.669182,280.592231,-5017.75119,-5190.95627,-5199.616524,5199.616524,-5016.019139,-5196.152423,0
1.732051,1215.899667,228.630707,311.769145,-982.072808,-1176.062498,-1247.076581,1214.167616,-978.608706,-1212.435565,0
0,0,228.630707,311.769145,230.362757,-72.746134,72.746134,3.464102,232.094808,0,0
0,0,161.080725,270.199926,162.812776,-140.296115,140.296115,3.464102,164.544827,0,0
0,0,159.348674,270.199926,161.080725,-98.726896,98.726896,3.464102,162.812776,0,0
0,0,311.769145,426.084499,313.501196,-17.320508,17.320508,3.464102,313.501196,0,0
0,0,647.787002,694.552374,649.519053,81.406388,-81.406388,3.464102,649.519053,0,0
1.732051,3817.43998,857.36515,862.561302,-2605.004415,-3524.723393,-3746.425897,3465.833666,-2949.682525,-3464.101615,0
0,0,838.312591,846.972845,840.044642,164.544827,-164.544827,3.464102,840.044642,0,1
0,27721.473175,1292.109902,1208.971464,-16026.666122,-27236.498949,-17791.625895,17323.972177,-26418.970968,-17320.508076,0
0,0,897.202318,892.006166,898.934369,77.942286,-77.942286,3.464102,898.934369,0,0
0,0,500.562683,575.040868,502.294734,51.961524,-51.961524,3.464102,502.294734,0,0
0,0,748.245949,772.49466,749.978,157.616623,-157.616623,3.464102,749.978,0,0
1.732051,176.669182,995.929214,971.680503,824.456184,13.856406,-358.534517,174.937132,826.188235,-173.205081,0
0,0,736.121593,763.834406,737.853644,206.114046,-206.114046,3.464102,737.853644,0,0
0,0,627.002392,675.499815,628.734443,53.693575,-53.693575,3.464102,628.734443,0,1
0,355075.611704,917.986928,909.326674,-345490.442535,-354909.334827,-346567.778137,346415.357666,-354150.696573,-346410.161514,0
0,0,1255.736835,926.647182,1257.468886,367.194771,-367.194771,3.464102,1259.200937,0,0
1.732051,176.669182,708.40878,737.853644,536.93575,-91.798693,-252.879418,174.937132,538.667801,-173.205081,0
0,0,715.336984,743.049796,717.069034,69.282032,-69.282032,3.464102,717.069034,0,0
0,0,458.993464,540.399852,460.725515,-57.157677,57.157677,3.464102,460.725515,0,0
0,0,687.624171,722.265187,689.356221,95.262794,-95.262794,3.464102,689.356221,0,1
0,34642.748202,810.599778,817.527981,-33828.684323,-34466.07902,-34814.221232,34644.480253,-33828.684323,-34641.016151,0
0,0,543.863954,607.949833,545.596004,-39.837169,39.837169,3.464102,545.596004,0,0
0,0,458.993464,540.399852,460.725515,-34.641016,34.641016,3.464102,460.725515,0,0
0,0,332.553755,439.940905,334.285806,-90.066642,90.066642,3.464102,334.285806,0,0
0,0,282.324282,398.371686,284.056332,-122.975607,122.975607,3.464102,284.056332,0,0
0,5199.616524,263.271723,382.783228,-4931.148649,-5286.219065,-5104.35373,5199.616524,-4931.148649,-5196.152423,0
0,0,284.056332,400.103737,285.788383,-117.779455,117.779455,3.464102,285.788383,0,0
1.732051,696.284425,831.384388,833.116438,140.296115,-502.294734,-881.613861,694.552374,142.028166,-692.820323,0
0,0,684.160069,717.069034,685.89212,20.78461,-20.78461,3.464102,685.89212,0,0
0,0,829.652337,831.384388,831.384388,17.320508,-17.320508,3.464102,831.384388,0,0
0,3467.565717,647.787002,687.624171,-2814.582562,-3450.245209,-3476.225971,3467.565717,-2814.582562,-3464.101615,0
1.732051,696.284425,848.704896,846.972845,157.616623,-583.701122,-800.207473,694.552374,159.348674,-692.820323,0
0,0,552.524208,606.217783,554.256258,-58.889727,58.889727,1.732051,554.256258,0,1
0,138565.796656,670.303663,698.016475,-137892.028892,-138536.351793,-138590.045368,138565.796656,-137892.028892,-138564.064606,0
0,0,1080.799704,1021.909976,1082.531755,200.917894,-200.917894,1.732051,1082.531755,0,0
0,8667.182241,1337.143223,1222.82787,-3857.277148,-8480.120754,-5372.821605,5197.884474,-7321.378764,-5196.152423,0
0,0,992.465113,952.627944,994.197164,57.157677,-57.157677,1.732051,994.197164,0,0
0,0,635.662646,672.035713,637.394697,-41.569219,41.569219,1.732051,637.394697,0,0
0,0,601.02163,644.3229,602.753681,-31.176915,31.176915,1.732051,602.753681,0,0
0,0,872.953607,857.36515,874.685658,43.30127,-43.30127,1.732051,874.685658,0,0
0,0,604.485732,644.3229,606.217783,20.78461,-20.78461,1.732051,606.217783,0,0
0,0,1325.018868,1203.775311,1326.750919,287.520434,-287.520434,1.732051,1326.750919,0,0
0,0,770.762609,774.226711,772.49466,-1.732051,1.732051,1.732051,772.49466,0,0
0,0,789.815168,788.083117,791.547219,29.444864,-29.444864,1.732051,791.547219,0,0
1.732051,1215.899667,691.088272,711.872882,-519.615242,-1217.631718,-1205.507362,1212.435565,-517.883191,-1212.435565,0
0,5199.616524,1131.029177,1053.086891,-4063.391195,-4925.952497,-5464.620298,5197.884474,-4063.391195,-5196.152423,0
0,0,907.594623,879.88181,909.326674,31.176915,-31.176915,1.732051,909.326674,0,0
0,0,694.552374,588.897275,696.284425,202.649944,-202.649944,1.732051,698.016475,0,0
0,0,576.772919,621.80624,578.50497,-48.497423,48.497423,1.732051,578.50497,0,0
0,5199.616524,408.763991,491.902429,-4785.656381,-5263.702404,-5126.87039,5197.884474,-4785.656381,-5196.152423,0
0,0,498.830633,561.184462,500.562683,-62.353829,62.353829,1.732051,500.562683,0,0
1.732051,5549.490787,777.690813,777.690813,-4416.729559,-5509.653619,-5225.597286,5196.152423,-4761.40767,-5196.152423,0
0,0,673.767764,698.016475,675.499815,31.176915,-31.176915,1.732051,675.499815,0,0
0,0,578.50497,623.538291,580.237021,-119.511506,119.511506,1.732051,580.237021,0,0
0,0,834.848489,822.724134,836.58054,-38.105118,38.105118,1.732051,836.58054,0,0
1.732051,15941.795633,1233.220175,1132.761228,-14353.505042,-15784.179009,-15735.681587,15588.457268,-14698.183153,-15588.457268,0
0,0,652.983154,682.428018,654.715205,-83.138439,83.138439,1.732051,654.715205,0,0
1.732051,696.284425,691.088272,711.872882,0,-749.978,-633.930596,692.820323,1.732051,-692.820323,0
1.732051,20625.261017,736.121593,746.513898,-9654.451201,-20611.40461,-10385.376642,10392.304845,-19871.818915,-10392.304845,0
0,3467.565717,1202.04326,1108.512517,-2260.326304,-3348.054211,-3578.416968,3465.833666,-2260.326304,-3464.101615,0
0,0,871.221556,850.436947,872.953607,-31.176915,31.176915,1.732051,872.953607,0,0
0,0,710.140831,725.729288,711.872882,-34.641016,34.641016,1.732051,711.872882,0,1
0,69283.764354,672.035713,694.552374,-68608.264539,-69321.869471,-69240.463083,69283.764354,-68608.264539,-69282.032303,0
1.732051,4163.850141,1259.200937,1151.813787,-2203.168627,-4002.769416,-3614.790035,3464.101615,-2894.256899,-3464.101615,0
0,0,959.556147,914.522826,961.288198,51.961524,-51.961524,1.732051,961.288198,0,0
0,0,834.848489,819.260032,836.58054,-50.229473,50.229473,1.732051,836.58054,0,0
1.732051,696.284425,621.80624,654.715205,-69.282032,-729.19339,-654.715205,692.820323,-67.549981,-692.820323,0
0,0,1056.550993,989.001011,1058.283043,64.08588,-64.08588,1.732051,1058.283043,0,0
1.732051,869.489505,614.878037,649.519053,-249.415316,-943.96769,-786.351067,866.025404,-247.683265,-866.025404,0
1.732051,8324.236181,1352.731681,1217.631718,-2109.637884,-8149.29905,-3623.450289,3464.101615,-6957.648094,-3464.101615,0
0,0,826.188235,668.571612,827.920286,216.506351,-216.506351,1.732051,829.652337,0,0
0,0,665.10751,571.576766,666.839561,140.296115,-140.296115,1.732051,668.571612,0,0
0,0,445.137058,517.883191,446.869108,-122.975607,122.975607,1.732051,446.869108,0,0
1.732051,6069.10603,379.319127,467.653718,-4815.101245,-6145.316265,-5109.549882,5196.152423,-5679.394598,-5196.152423,0
0,0,304.840942,410.496041,306.572993,-116.047404,116.047404,1.732051,306.572993,0,0
0,0,924.915131,888.542064,926.647182,83.138439,-83.138439,1.732051,926.647182,0,0
1.732051,5722.695868,770.762609,769.030559,-4423.657763,-5700.179208,-5208.276778,5196.152423,-4941.540954,-5196.152423,0
0,0,407.03194,488.438328,408.763991,-131.635861,131.635861,1.732051,408.763991,0,0
1.732051,1042.694586,611.413935,646.054951,-426.084499,-1085.995856,-990.733062,1039.230485,-424.352448,-1039.230485,0
0,0,545.596004,595.825478,547.328055,-90.066642,90.066642,1.732051,547.328055,0,0
0,0,491.902429,554.256258,493.63448,-46.765372,46.765372,1.732051,493.63448,0,0
1.732051,9533.207645,878.149759,852.168997,-7780.372228,-9460.461511,-8722.607867,8660.254038,-8644.665581,-8660.254038,0
1.732051,1562.309828,732.657492,739.585695,-824.456184,-1595.218794,-1520.740609,1558.845727,-822.724134,-1558.845727,0
0,0,547.328055,595.825478,549.060106,-77.942286,77.942286,1.732051,549.060106,0,0
1.732051,2431.799334,940.503589,900.66642,-789.815168,-2307.091676,-1846.366161,1732.050808,-1480.90344,-1732.050808,0
0,6935.131434,725.729288,734.389542,-2736.640276,-6961.112196,-3427.728548,3465.833666,-6200.741891,-3464.101615,0
0,0,438.208854,434.744753,439.940905,-57.157677,57.157677,1.732051,441.672956,0,0
0,0,649.519053,675.499815,651.251104,-72.746134,72.746134,1.732051,651.251104,0,0
0,0,614.878037,640.858799,616.610087,-31.176915,31.176915,1.732051,616.610087,0,0
0,8663.718139,666.839561,680.695967,-7991.682426,-8684.502749,-8634.273276,8661.986089,-7991.682426,-8660.254038,0
1.732051,349.874263,815.79593,793.27927,471.11782,-363.73067,-327.357603,346.410162,472.84987,-346.410162,0
3.464102,2258.594253,606.217783,633.930596,-950.895893,-2291.503218,-1515.544457,1557.113676,-1640.252115,-1558.845727,0
0,0,510.954988,561.184462,512.687039,-114.315353,114.315353,1.732051,512.687039,0,0
0,13859.870562,659.911358,675.499815,-13194.763052,-13804.444936,-13906.635934,13858.138511,-13194.763052,-13856.406461,0
0,0,1496.491898,1340.607325,1498.223949,77.942286,-77.942286,1.732051,1498.223949,0,0
0,0,517.883191,566.380614,519.615242,-124.707658,124.707658,1.732051,519.615242,0,0
0,0,386.24733,467.653718,387.979381,-136.832014,136.832014,1.732051,387.979381,0,0
0,1735.514909,225.166605,322.16145,-1505.152152,-1799.600789,-1662.768775,1733.782858,-1505.152152,-1732.050808,0
0,0,348.142212,439.940905,349.874263,-135.099963,135.099963,1.732051,349.874263,0,0
1.732051,1562.309828,500.562683,555.988309,-1056.550993,-1538.061117,-1577.898286,1558.845727,-1054.818942,-1558.845727,0
1.732051,1562.309828,911.058725,869.489505,-646.054951,-1439.334221,-1676.625182,1558.845727,-644.3229,-1558.845727,0
0,0,810.599778,793.27927,812.331829,-67.549981,67.549981,1.732051,812.331829,0,0
0,17327.436279,710.140831,715.336984,-13144.533579,-17382.861905,-13790.58853,13858.138511,-16608.635194,-13856.406461,0
3.464102,2778.209495,1357.927833,1212.435565,-199.185843,-2575.559551,-1751.103366,1557.113676,-1408.157307,-1558.845727,0
1.732051,869.489505,1091.192009,1002.857418,226.898656,-852.168997,-878.149759,867.757455,228.630707,-866.025404,0
0,0,628.734443,651.251104,630.466494,-60.621778,60.621778,3.464102,630.466494,0,0
0,12127.819755,1312.894512,1170.866346,-10809.72909,-12074.12618,-12172.853076,12127.819755,-10809.72909,-12124.355653,0
0,3467.565717,952.627944,897.202318,-2509.74162,-3438.120853,-3488.350326,3467.565717,-2509.74162,-3464.101615,0
3.464102,1912.184092,1141.421482,1040.962535,-69.282032,-1818.653348,-1295.574004,1212.435565,-758.638254,-1212.435565,0
0,0,729.19339,727.461339,730.925441,-45.033321,45.033321,3.464102,730.925441,0,0
0,8663.718139,860.829251,827.920286,-7797.692736,-8668.914292,-8649.861733,8663.718139,-7797.692736,-8660.254038,0
1.732051,523.079344,1115.44072,1020.177926,597.557529,-507.490887,-530.007547,521.347293,599.289579,-519.615242,0
0,0,907.594623,866.025404,909.326674,6.928203,-6.928203,3.464102,909.326674,0,0
0,0,1248.808632,1323.286817,1250.540683,-34.641016,34.641016,3.464102,1250.540683,0,0
1.732051,349.874263,737.853644,736.121593,393.175533,-330.821704,-360.266568,348.142212,394.907584,-346.410162,0
0,0,810.599778,791.547219,812.331829,15.588457,-15.588457,3.464102,812.331829,0,0
0,0,741.317746,739.585695,743.049796,-25.980762,25.980762,3.464102,743.049796,0,0
0,0,711.872882,717.069034,713.604933,-25.980762,25.980762,3.464102,713.604933,0,0
0,1735.514909,1136.22533,1039.230485,-594.093427,-1688.749537,-1773.620027,1735.514909,-594.093427,-1732.050808,0
0,0,753.442101,748.245949,755.174152,-53.693575,53.693575,3.464102,755.174152,0,0
0,0,562.916512,510.954988,564.648563,10.392305,-10.392305,3.464102,566.380614,0,0
0,5199.616524,500.562683,472.84987,-4693.857689,-5073.176815,-5317.395979,5199.616524,-4692.125638,-5196.152423,0
0,15591.92137,872.953607,696.284425,-14713.77161,-15579.797014,-15595.385471,15591.92137,-14712.039559,-15588.457268,0
0,0,798.475422,791.547219,800.207473,24.248711,-24.248711,3.464102,800.207473,0,1
0,356807.662512,1359.659884,989.001011,-345048.769579,-356547.85489,-346661.308881,346415.357666,-355439.342374,-346410.161514,0
0,0,694.552374,588.897275,696.284425,100.458947,-100.458947,3.464102,698.016475,0,0
0,0,509.222937,478.046023,510.954988,-38.105118,38.105118,3.464102,512.687039,0,0
0,0,751.71005,755.174152,753.442101,-5.196152,5.196152,3.464102,753.442101,0,0
0,1735.514909,675.499815,698.016475,-1054.818942,-1775.352078,-1687.017487,1735.514909,-1054.818942,-1732.050808,0
1.732051,523.079344,547.328055,599.289579,29.444864,-571.576766,-465.921667,521.347293,31.176915,-519.615242,0
0,3467.565717,739.585695,748.245949,-2722.783869,-3491.814428,-3434.656751,3467.565717,-2722.783869,-3464.101615,0
0,0,455.529362,528.275496,457.261413,-81.406388,81.406388,3.464102,457.261413,0,0
